PIB Municipal - preços de mercado (preços de 2010)
Sigla,Código,Município,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
SP,3503802,Artur Nogueira,429125.845753853,391496.992282829,407732.227369637,445032.066152411,471919.269848422,529589.768376734,516887.015505669,548081.059521772,572380,611276.408266463,610364.257978979,636179.075010096,713134.001798723,638049.297314408,662474.000635188,673056.210183487,689967.325141122,715903.848769582,782743.880571369,803719.381765646,
SP,3503901,Arujá,1076166.19814502,1089682.47186002,1231390.44182806,1383317.71081244,1398613.09613851,1469829.63050584,1749715.27112157,1710237.21191028,1988477,1993097.35824364,2013596.60742691,2299015.92166867,2787308.83844778,3297309.60369642,3063746.62473882,3314015.76498842,3603078.63126281,3646001.84515044,4102445.89526461,3871405.56841942,
SP,3503950,Aspásia,18100.627778367,17312.7600192071,14635.3536751658,16095.0043885796,18237.0782006948,18652.8066535477,15286.7773963924,15929.5568683225,14973,18000.6032211082,18660.2275623943,16253.3714443628,17091.3152009875,14191.0956125886,20266.6690590277,20450.919346768,20607.4020206126,18702.3754010678,21163.3981716378,18460.3610605477,
SP,3504008,Assis,1351659.3399414,1375774.4124585,1392553.68607901,1356889.57709102,1358449.11798917,1450801.54269742,1410708.31789561,1546883.35767314,1666867,1756202.66201122,1917532.95540527,1960139.09378331,1996874.79187885,1859169.31208192,1944951.25472543,2033660.69012048,1968077.75104308,1990737.11450033,1993114.63313568,1905748.22726604,
SP,3504107,Atibaia,2084800.31474377,2120357.94422206,2210651.39552725,2260363.93818025,2562800.10503776,2971908.09023485,3133147.72212193,3287290.44770878,3709727,3956362.3494503,3792618.1266805,3840745.65975003,3922117.87452222,3812870.26252106,3542064.62863521,3956949.68811395,4181048.03508407,3893790.62033743,3891542.26820287,3902990.68322443,
SP,3504206,Auriflama,136468.981407849,133729.183523533,133016.333811917,129668.36165748,128763.088292277,167286.746310776,162626.664191933,174836.970000304,169054,184410.631552959,189529.856472145,181315.388112669,194202.457211237,185559.564952757,184458.597957722,180511.59602828,177468.439816729,175293.050603134,172121.478272797,167370.952715648,
SP,3504305,Avaí,132790.393455276,133667.446084776,116207.878466691,119435.208774026,116767.095800633,137672.293135752,118508.744013096,121606.532044254,115397,141039.49919454,121783.258000937,177962.086074589,201982.771485691,180645.178872449,178362.166691649,162802.0703763,159137.28024153,164764.74710421,208236.038348455,175563.420641927,
SP,3504404,Avanhandava,101436.01251773,116381.366190207,117365.500888333,113622.049470621,153995.289595397,162622.178040664,147628.297611978,155565.805844467,148440,142391.990922867,143474.553785951,151290.804739676,134426.74598648,202835.353363172,145775.758279119,233826.196127794,184828.309910365,234437.641248391,242196.474363256,93076.2385955987,
SP,3504503,Avaré,984334.918477325,1034441.77416307,1033291.97789614,1044599.4781078,1109105.23883936,1094637.90531324,1092642.95624286,1232830.82124943,1237712,1350969.36733059,1463085.68363399,1555901.91423946,1526251.71803102,1495663.84590283,1615341.13244965,1615143.49641632,1602814.33184636,1543429.73989712,1476911.15075202,1530624.69047118,
SP,3504602,Bady Bassitt,111245.564560042,113914.268069438,130801.783567748,182898.48785679,192746.973803431,182119.739399533,176749.10200411,185485.226058281,228060,218289.395344374,206124.612883967,205000.12238923,209414.900651816,217246.588235009,205090.037878143,208172.136025047,206691.832343999,219022.762046074,245237.683810272,257607.13576347,
SP,3504701,Balbinos,14002.323289841,13528.4316919653,12448.2035006231,14216.8858549601,14523.9652907326,18815.7033907584,19734.3910857841,21889.5877766514,17823,21022.2451506747,20009.8397676128,26830.3941243825,29628.9298220752,26636.1645770523,29570.5463689378,33934.5376647727,32179.5211263053,30733.1169166498,32686.0093594921,30529.1967167304,
SP,3504800,Bálsamo,89991.6038425057,96478.907357664,96671.7895363888,97146.9953345899,111169.426253094,107592.338081412,123597.748191757,123737.050642556,112633,124985.006938151,129290.796617799,123302.865071899,116192.026298396,108628.780454184,119902.402484445,132762.392280128,118578.352593118,121660.957856691,130302.869452942,130072.116690263,
SP,3504909,Bananal,96058.5275017662,94788.2270061643,99396.5333729902,120791.601104069,105554.740645204,111809.156753693,113679.278852074,116157.175059487,119562,113800.408106285,124077.085589274,117604.24051703,125421.144710047,135132.587158853,122753.959044383,123542.620226695,105815.700713686,105036.936316362,107650.793188292,100838.777008481,
SP,3505005,Barão de Antonina,28186.0362071681,28109.8682756684,27022.7797386221,22714.1518938481,26568.9636589813,23742.793047479,25083.4404170271,23855.3029006827,25454,27312.9472918498,28584.7522958264,29730.2247124737,50961.169149718,49047.1641191092,50784.985283482,26717.5739959482,31155.2998664573,35429.2189896572,36377.8888131321,34990.0071727713,
SP,3505104,Barbosa,54612.4575758471,51157.0617641468,49383.5298086615,42493.5367150931,52846.7520928656,56255.0600020328,54714.436976482,60073.0348384341,63999,68280.983425807,70078.0578320607,74094.0526725054,60098.0775220876,55887.2543737827,69270.9381548022,54354.8610997686,58601.9700939109,64003.0728928388,63052.1928072917,50940.3454390398,
SP,3505203,Bariri,440302.50045837,443306.820436626,452978.878254814,487498.423784124,533700.70649042,577424.461579718,543894.353961282,584505.880035745,628396,717911.841421521,680886.199673212,655997.368502535,674307.673818509,869722.893639207,671571.703110397,691894.724979861,673910.651199571,686716.433791535,718844.180845475,757817.754206734,
SP,3505302,Barra Bonita,838701.037163532,804466.577808043,780915.062394423,831821.849415034,977457.033125445,784541.458630752,733493.491474185,843451.170516804,911100,1013476.98258699,866913.735498735,852850.916070899,836469.724260369,885129.898618303,835653.249174513,798833.555806024,637854.432108604,723145.217938871,717557.616793449,707517.868368541,
SP,3505351,Barra do Chapéu,25774.0942593312,33804.8052363943,33304.3758936758,33296.2082589472,33676.3272874295,44560.8856966087,39098.9674033544,28780.9751612864,25658,32965.716474476,29273.2426793505,37082.0311499361,57848.8902439223,48089.1125765205,53193.1073527865,50352.9158399659,47535.8127769596,65368.4148451489,75932.6092887732,62429.8732492674,
SP,3505401,Barra do Turvo,39125.7394191675,40413.7566773362,41203.0103916153,44412.8172836433,47083.4618929993,49267.2248597639,45835.2930536023,51194.2476621006,52299,54060.8946262004,52661.3892977955,54386.3425687484,51993.1839093616,54632.2548584375,46983.7557157075,52875.2428064654,53302.2545984138,54438.3749281576,57600.3908296538,58734.1599403018,
SP,3505500,Barretos,2040694.61591405,2038872.70909791,2177509.30759884,2129288.03228037,2363132.78665126,2403959.20822807,2398796.92997293,2444207.91654232,2500648,2532169.17226833,2637551.06688936,2721808.83472052,2773668.39175688,2637337.5908044,2697014.24768709,2863921.75458066,2844383.65860981,2718314.91789672,2645820.02841738,2755804.30098418,
SP,3505609,Barrinha,212615.722390067,199608.360708692,180543.722543889,190627.902716183,223418.6751798,206114.022257588,224902.26853599,237285.56018168,251324,260810.258158908,268999.607349519,285557.336570007,298354.803100668,299071.870843428,308145.101639059,286353.869376527,300376.747810257,282230.790139523,292300.175724869,291668.66323793,
SP,3505708,Barueri,20963773.8532694,22840472.484282,24789578.1336973,29181129.7037576,33773023.1620574,36046774.8932778,31869326.5809943,30859709.6889658,30018704,31816056.0380808,33839914.7217772,34897914.5513635,33617185.1628524,32754132.9111408,29856128.9654354,29214107.9969055,29609717.7771309,29635747.7637871,27230164.0456087,27087737.9335768,
SP,3505807,Bastos,566344.704317465,599116.154076869,545513.791958358,452825.98584457,439420.220608039,505018.743940259,465303.760829262,519596.080074142,470286,433425.130795255,496195.44703955,557567.810244537,528630.565359317,644097.983503121,536824.078143393,652098.622537772,561879.350456139,614536.479650973,516215.092067478,498184.674807934,
SP,3505906,Batatais,1057975.15006617,1052797.7731793,997942.851524278,1013218.65659476,1083847.16520317,1029823.43964647,986842.967441258,996221.822698969,1153707,1220874.43430624,1155689.69457276,1121761.07704261,1084106.79271502,1094476.84782749,960488.622473214,938431.686694294,926037.735051762,1071067.49766534,1096107.18901673,1128181.25707315,
SP,3506003,Bauru,5489891.99011106,5411318.90858386,5691844.20352136,6287732.62526411,6268701.65011585,6675534.02448492,6927898.7361459,7378546.45457917,8207655,8408538.9344799,8290222.18226022,8798173.51630279,8601935.9693486,8659330.69419699,8416693.03974259,8487170.07975757,8572933.39267706,8616341.55825063,7983799.08277982,7805656.46857555,
SP,3506102,Bebedouro,1729561.60103997,1719603.1351825,1595531.43158795,1354592.67627868,1440881.77544843,1376413.68777848,1426819.10741343,1375585.32543612,1446951,1596252.28188627,1674882.43095713,1693610.05570602,1939516.45904391,1911022.0516203,2064592.29095788,1970733.46646038,1958239.01954697,1860866.68698718,1725280.81062824,1904800.14166158,
SP,3506201,Bento de Abreu,69309.3108276936,87821.1311498136,80179.6457501167,91351.3762133892,110435.802474041,90913.6101891427,76400.2679864554,95857.0734228416,105468,101454.420472893,97340.5664844981,79464.1093171186,80788.534976328,79516.2206586008,94033.4873785191,113895.117326688,69329.648343857,88747.7887692741,109529.451114958,98244.2620948483,
SP,3506300,Bernardino de Campos,112785.82905073,114084.262907145,95270.4871429845,98264.2649526941,113700.350694034,112238.79588555,116689.377384364,118895.948585854,114787,118098.839155494,127088.482658079,134390.639806118,131927.485081782,129101.731564347,143533.844845789,140112.142206043,116059.08452001,165035.006149091,159124.96495315,176429.814970768,
SP,3506359,Bertioga,496273.580231229,504738.244508974,793020.422736328,894451.623182144,760840.568149154,662047.063668787,707606.793958978,757609.160856057,1097980,1468864.17872366,1123119.39546051,1204300.04101623,1134833.37952481,1042199.60298855,943267.631510796,982120.812950277,991225.992458143,1028478.38052824,1003726.29632452,965206.695407629,
SP,3506409,Bilac,108722.407694344,104532.788277289,98769.1087116958,92913.4952893032,94540.9537937547,99234.1169242531,97746.2660333028,102302.840886916,93941,94309.7559776546,104603.498580009,108338.307222244,110451.398092859,106818.289350079,120575.48402173,111839.072055597,112871.642371724,118091.403361618,141706.745238128,136577.076265915,
SP,3506508,Birigui,1328433.43169851,1369205.95159928,1416489.16517457,1527528.98505913,1583407.93456047,1567540.62800469,1616831.93170412,1627563.33219571,1784191,1931516.97888895,1973728.3102493,2069240.34683106,1992020.85541105,2116649.26456106,1930775.94185962,1949981.48334177,1949642.35396974,1944080.06496211,1937718.49909246,1842669.49188472,
SP,3506607,Biritiba-Mirim,338988.383229315,319784.46718516,309758.154912037,305747.235591679,307874.148976884,336133.332918384,300759.132594627,342347.775029246,319858,339605.59536896,337787.066437806,447672.584377329,526720.71102571,494684.461968559,482641.96596815,433156.725568913,402639.589528232,426127.156399802,526065.381072859,453277.346775118,
SP,3506706,Boa Esperança do Sul,239693.049858245,276371.959743002,230667.38029499,185414.563271598,253601.00215072,255287.990051596,163555.477661854,136893.138516244,122151,189923.073948755,197898.64951908,169183.833479528,185188.741451349,153267.673051633,319086.324328547,225544.494729297,179637.516744389,186291.638552299,191031.542358236,177738.275802527,
SP,3506805,Bocaina,220639.944634917,208274.20272967,204930.739519123,223172.978635865,243109.864717835,219360.017577405,205012.718583701,220340.076633149,218423,268450.682420776,290383.006813951,283782.433403469,278090.724868067,635624.336502244,140911.300948396,137848.656653137,126435.400416663,129056.279163812,124795.129907825,131622.85050514,
SP,3506904,Bofete,87934.9447527654,91949.3738266114,94044.084071689,108566.132945551,103395.717688914,105683.371691512,112066.877200974,117395.369583284,112139,122857.02507208,115929.806839647,128726.224500985,121558.650584605,104003.112841614,96597.6679380894,103449.061129427,109561.223399785,101983.17766994,111246.628893995,99165.7396838212,
SP,3507001,Boituva,778751.454670965,812498.397629789,889517.431940252,1025138.11373458,1107918.04968821,1152099.13576526,1349669.47930083,1544728.9859404,1570133,1698377.87060933,1894111.45335209,1801240.31101513,1916089.20762378,1849776.70368729,1557794.8813562,1639400.54718755,1392625.85848317,1603580.07626033,1568193.87289778,1583984.03128309,
SP,3507100,Bom Jesus dos Perdões,145841.582420428,150939.134397415,157797.065881581,162421.939049248,164020.582233323,186619.904785638,193862.831072209,205147.798465511,249973,284979.700785261,297422.71407704,346262.843572558,359566.040216967,335647.220106763,403454.335456296,506397.83108742,531933.32268893,537280.599914867,595940.373973934,682955.86923025,
SP,3507159,Bom Sucesso de Itararé,31425.19206201,30603.5532746816,30450.2887697401,33036.1175926061,30439.3259284976,33570.760343985,35217.2556308825,38749.4168878966,34087,38785.5853177351,35938.3427523974,38171.9537578057,37853.3276457107,34954.1367746595,32622.5683066153,32902.231601579,36508.3053188705,33477.8475491745,34742.506533711,29808.9130694228,
SP,3507209,Borá,15489.1042373881,15456.1393830486,14979.8225105659,22405.9343277059,45420.5559106049,28914.4885379483,27433.2236672909,41767.9226271703,60525,40893.2567278176,61745.1860225269,55082.4610226797,54284.4189654394,49051.9646637034,50097.3129117417,49871.3361886717,28814.6409896062,29091.3353591806,35940.942531312,34634.7668256546,
SP,3507308,Boracéia,157527.19041975,132177.631788033,156554.727470035,166271.059680982,157811.596808181,160162.623868479,134999.828201278,148417.455147976,159010,170864.480611153,157958.509866671,150250.207096542,112341.335057982,176435.787055406,216096.602130628,227727.207075125,213971.4747003,223513.781891677,232928.252687401,242344.404634262,
SP,3507407,Borborema,231214.397022676,226658.983244645,186082.35509423,204380.304581016,226835.66337486,203090.770497643,219391.690019131,234629.188392448,217809,226221.55161044,222081.339698138,227415.932169766,244726.919614916,223922.08838931,235225.186102108,248366.59723841,216114.785055385,231361.407837321,248521.113478733,241891.134756404,
SP,3507456,Borebi,41923.8445928683,47321.7243288621,60311.4381821728,56876.5148907608,56896.4963207411,42274.3700719534,40090.0750312472,42071.507974511,38515,48878.9587414901,40085.5351371279,35926.8722983837,35375.4594701262,30031.521189333,40573.3043167819,38077.8360369628,38090.0215126094,32841.2498405459,36339.8934842782,34517.1313887645,
SP,3507506,Botucatu,2109473.87107074,2200009.7903832,2387166.17820712,2544115.34225276,2632548.82460161,3037248.39731234,2745898.29339897,2865218.99200109,3012753,3073118.78026941,2992529.8664939,3134843.36039417,2977318.32075279,3181947.71655281,2637729.78414109,2619286.63474199,2706980.48233512,2887802.73679152,2677498.10613644,2791208.36622251,
